id,basis,term,issue,lag,current_id,lag_id,current,prior,p20_change,median_change,p80_change,spread,rolling_change,basket_change,current_H,lag_H,fixed_lag_H,trade,lag_trade,fixed_lag_trade,horizon,target,target_id,actual,delta,pair_id
observed_seller_data|6|2026-06-22,observed_seller_data,6,2026-06-22,2026-06-15,20927,20528,"{""median"": 10.49, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 10.6482, ""p20"": 9.3083, ""p80"": 11.47}",0.5837,-0.1582,-0.42,0.598,-0.22484961956521587,-0.22484961956521587,7.332889972826088,7.557739592391304,7.557739592391304,2026-06-19,2026-06-12,2026-06-12,30,2026-07-22,22635,"{""median"": 11.6042, ""p20"": 10.95, ""p80"": 12.0205}","{""median"": 1.1142, ""p20"": 1.058, ""p80"": 0.9705}",observed_seller_data|6|2026-06-22|30
observed_seller_data|6|2026-06-22,observed_seller_data,6,2026-06-22,2026-06-15,20927,20528,"{""median"": 10.49, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 10.6482, ""p20"": 9.3083, ""p80"": 11.47}",0.5837,-0.1582,-0.42,0.598,-0.22484961956521587,-0.22484961956521587,7.332889972826088,7.557739592391304,7.557739592391304,2026-06-19,2026-06-12,2026-06-12,14,2026-07-06,21718,"{""median"": 10.5, ""p20"": 9.698, ""p80"": 10.7815}","{""median"": 0.01, ""p20"": -0.194, ""p80"": -0.2685}",observed_seller_data|6|2026-06-22|14
observed_seller_data|12|2026-06-22,observed_seller_data,12,2026-06-22,2026-06-15,20937,20513,"{""median"": 9.9, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 10.1, ""p20"": 9.4, ""p80"": 10.42}",0.0,-0.2,0.0,0.5,-0.27022728767123105,-0.27022728767123105,7.132684191780822,7.402911479452053,7.402911479452053,2026-06-19,2026-06-12,2026-06-12,30,2026-07-22,22630,"{""median"": 10.42, ""p20"": 9.898, ""p80"": 10.7995}","{""median"": 0.52, ""p20"": 0.498, ""p80"": 0.3795}",observed_seller_data|12|2026-06-22|30
observed_seller_data|12|2026-06-22,observed_seller_data,12,2026-06-22,2026-06-15,20937,20513,"{""median"": 9.9, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 10.1, ""p20"": 9.4, ""p80"": 10.42}",0.0,-0.2,0.0,0.5,-0.27022728767123105,-0.27022728767123105,7.132684191780822,7.402911479452053,7.402911479452053,2026-06-19,2026-06-12,2026-06-12,14,2026-07-06,21728,"{""median"": 9.7575, ""p20"": 9.4, ""p80"": 10.376}","{""median"": -0.1425, ""p20"": 0.0, ""p80"": -0.044}",observed_seller_data|12|2026-06-22|14
observed_seller_data|24|2026-06-22,observed_seller_data,24,2026-06-22,2026-06-15,20912,20518,"{""median"": 8.99, ""p20"": 8.744, ""p80"": 9.504}","{""median"": 9.05, ""p20"": 8.79, ""p80"": 9.504}",-0.046,-0.06,0.0,0.246,-0.15464484268125922,-0.15464484268125922,6.448359965800271,6.60300480848153,6.60300480848153,2026-06-19,2026-06-12,2026-06-12,30,2026-07-22,22610,"{""median"": 9.46, ""p20"": 9.1538, ""p80"": 9.97}","{""median"": 0.47, ""p20"": 0.4098, ""p80"": 0.466}",observed_seller_data|24|2026-06-22|30
observed_seller_data|24|2026-06-22,observed_seller_data,24,2026-06-22,2026-06-15,20912,20518,"{""median"": 8.99, ""p20"": 8.744, ""p80"": 9.504}","{""median"": 9.05, ""p20"": 8.79, ""p80"": 9.504}",-0.046,-0.06,0.0,0.246,-0.15464484268125922,-0.15464484268125922,6.448359965800271,6.60300480848153,6.60300480848153,2026-06-19,2026-06-12,2026-06-12,14,2026-07-06,21708,"{""median"": 8.96, ""p20"": 8.7, ""p80"": 9.45}","{""median"": -0.03, ""p20"": -0.044, ""p80"": -0.054}",observed_seller_data|24|2026-06-22|14
observed_seller_data|6|2026-06-23,observed_seller_data,6,2026-06-23,2026-06-16,20984,20590,"{""median"": 10.39, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 10.7294, ""p20"": 9.482, ""p80"": 11.59}",0.41,-0.3394,-0.54,0.498,-0.5197950815217389,-0.5197950815217389,6.920779347826087,7.4405744293478255,7.4405744293478255,2026-06-22,2026-06-15,2026-06-15,30,2026-07-23,22687,"{""median"": 11.6488, ""p20"": 10.95, ""p80"": 12.11}","{""median"": 1.2588, ""p20"": 1.058, ""p80"": 1.06}",observed_seller_data|6|2026-06-23|30
observed_seller_data|6|2026-06-23,observed_seller_data,6,2026-06-23,2026-06-16,20984,20590,"{""median"": 10.39, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 10.7294, ""p20"": 9.482, ""p80"": 11.59}",0.41,-0.3394,-0.54,0.498,-0.5197950815217389,-0.5197950815217389,6.920779347826087,7.4405744293478255,7.4405744293478255,2026-06-22,2026-06-15,2026-06-15,14,2026-07-07,21775,"{""median"": 10.6275, ""p20"": 9.7, ""p80"": 10.79}","{""median"": 0.2375, ""p20"": -0.192, ""p80"": -0.26}",observed_seller_data|6|2026-06-23|14
observed_seller_data|12|2026-06-23,observed_seller_data,12,2026-06-23,2026-06-16,20994,20570,"{""median"": 9.9, ""p20"": 9.416, ""p80"": 10.396}","{""median"": 10.1, ""p20"": 9.49, ""p80"": 10.42}",-0.074,-0.2,-0.024,0.484,-0.4284466849315045,-0.4284466849315045,6.836349465753425,7.26479615068493,7.26479615068493,2026-06-22,2026-06-15,2026-06-15,30,2026-07-23,22672,"{""median"": 10.435, ""p20"": 9.964, ""p80"": 10.84}","{""median"": 0.535, ""p20"": 0.548, ""p80"": 0.444}",observed_seller_data|12|2026-06-23|30
observed_seller_data|12|2026-06-23,observed_seller_data,12,2026-06-23,2026-06-16,20994,20570,"{""median"": 9.9, ""p20"": 9.416, ""p80"": 10.396}","{""median"": 10.1, ""p20"": 9.49, ""p80"": 10.42}",-0.074,-0.2,-0.024,0.484,-0.4284466849315045,-0.4284466849315045,6.836349465753425,7.26479615068493,7.26479615068493,2026-06-22,2026-06-15,2026-06-15,14,2026-07-07,21785,"{""median"": 9.79, ""p20"": 9.4, ""p80"": 10.376}","{""median"": -0.11, ""p20"": -0.016, ""p80"": -0.02}",observed_seller_data|12|2026-06-23|14
observed_seller_data|24|2026-06-23,observed_seller_data,24,2026-06-23,2026-06-16,20969,20575,"{""median"": 8.985, ""p20"": 8.744, ""p80"": 9.504}","{""median"": 9.05, ""p20"": 8.79, ""p80"": 9.504}",-0.046,-0.065,0.0,0.241,-0.27784772913816536,-0.27784772913816536,6.260109965800275,6.537957694938441,6.537957694938441,2026-06-22,2026-06-15,2026-06-15,30,2026-07-23,22662,"{""median"": 9.4919, ""p20"": 9.288, ""p80"": 9.97}","{""median"": 0.5069, ""p20"": 0.544, ""p80"": 0.466}",observed_seller_data|24|2026-06-23|30
observed_seller_data|24|2026-06-23,observed_seller_data,24,2026-06-23,2026-06-16,20969,20575,"{""median"": 8.985, ""p20"": 8.744, ""p80"": 9.504}","{""median"": 9.05, ""p20"": 8.79, ""p80"": 9.504}",-0.046,-0.065,0.0,0.241,-0.27784772913816536,-0.27784772913816536,6.260109965800275,6.537957694938441,6.537957694938441,2026-06-22,2026-06-15,2026-06-15,14,2026-07-07,21765,"{""median"": 8.96, ""p20"": 8.7, ""p80"": 9.45}","{""median"": -0.025, ""p20"": -0.044, ""p80"": -0.054}",observed_seller_data|24|2026-06-23|14
observed_seller_data|6|2026-06-24,observed_seller_data,6,2026-06-24,2026-06-17,21041,20642,"{""median"": 10.39, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 10.6688, ""p20"": 10.0125, ""p80"": 11.59}",-0.1205,-0.2788,-0.54,0.498,-0.5061333152173892,-0.5061333152173892,6.979552907608696,7.485686222826085,7.485686222826085,2026-06-23,2026-06-16,2026-06-16,30,2026-07-24,22739,"{""median"": 11.6488, ""p20"": 10.95, ""p80"": 12.11}","{""median"": 1.2588, ""p20"": 1.058, ""p80"": 1.06}",observed_seller_data|6|2026-06-24|30
observed_seller_data|6|2026-06-24,observed_seller_data,6,2026-06-24,2026-06-17,21041,20642,"{""median"": 10.39, ""p20"": 9.892, ""p80"": 11.05}","{""median"": 10.6688, ""p20"": 10.0125, ""p80"": 11.59}",-0.1205,-0.2788,-0.54,0.498,-0.5061333152173892,-0.5061333152173892,6.979552907608696,7.485686222826085,7.485686222826085,2026-06-23,2026-06-16,2026-06-16,14,2026-07-08,21832,"{""median"": 10.6844, ""p20"": 9.85, ""p80"": 11.7018}","{""median"": 0.2944, ""p20"": -0.042, ""p80"": 0.6518}",observed_seller_data|6|2026-06-24|14
observed_seller_data|12|2026-06-24,observed_seller_data,12,2026-06-24,2026-06-17,21051,20652,"{""median"": 9.815, ""p20"": 9.4, ""p80"": 10.376}","{""median"": 10.07, ""p20"": 9.4, ""p80"": 10.42}",0.0,-0.255,-0.044,0.415,-0.42678595890410964,-0.42678595890410964,6.874353616438355,7.301139575342464,7.301139575342464,2026-06-23,2026-06-16,2026-06-16,30,2026-07-24,22719,"{""median"": 10.4667, ""p20"": 10.034, ""p80"": 10.87}","{""median"": 0.6517, ""p20"": 0.634, ""p80"": 0.494}",observed_seller_data|12|2026-06-24|30
observed_seller_data|12|2026-06-24,observed_seller_data,12,2026-06-24,2026-06-17,21051,20652,"{""median"": 9.815, ""p20"": 9.4, ""p80"": 10.376}","{""median"": 10.07, ""p20"": 9.4, ""p80"": 10.42}",0.0,-0.255,-0.044,0.415,-0.42678595890410964,-0.42678595890410964,6.874353616438355,7.301139575342464,7.301139575342464,2026-06-23,2026-06-16,2026-06-16,14,2026-07-08,21842,"{""median"": 9.815, ""p20"": 9.4, ""p80"": 10.42}","{""median"": 0.0, ""p20"": 0.0, ""p80"": 0.044}",observed_seller_data|12|2026-06-24|14
