cohort,model,id,fit_id,term,issue,target,basis,current,actual,prediction_price,prediction_delta,delta_source,actual_delta,saved_direction,actual_class
older57,gap,observed_seller_data|6|7|2026-06-24|30,rolling_observed_seller_data|7|30|2026-06-24,6,2026-06-24,2026-07-24,observed_seller_data,10.39,11.6488,10.3322,-0.0578,four_decimal_gap_price_minus_current,1.2588,,up
older57,gap,observed_seller_data|6|7|2026-06-25|30,rolling_observed_seller_data|7|30|2026-06-25,6,2026-06-25,2026-07-25,observed_seller_data,10.39,11.8096,10.3276,-0.0624,four_decimal_gap_price_minus_current,1.4196,,up
older57,gap,observed_seller_data|6|7|2026-06-26|30,rolling_observed_seller_data|7|30|2026-06-26,6,2026-06-26,2026-07-26,observed_seller_data,10.39,11.8096,10.3443,-0.0457,four_decimal_gap_price_minus_current,1.4196,,up
older57,intercept,observed_seller_data|12|7|2026-06-08|30,rolling_observed_seller_data|7|30|2026-06-08,12,2026-06-08,2026-07-08,observed_seller_data,10.09,9.815,10.761691666666666,0.671691666666666,unrounded_price_minus_current,-0.2750,,down
older57,intercept,observed_seller_data|12|7|2026-06-09|30,rolling_observed_seller_data|7|30|2026-06-09,12,2026-06-09,2026-07-09,observed_seller_data,10.09,9.935,10.783304761904763,0.693304761904763,unrounded_price_minus_current,-0.1550,,down
older57,intercept,observed_seller_data|12|7|2026-06-10|30,rolling_observed_seller_data|7|30|2026-06-10,12,2026-06-10,2026-07-10,observed_seller_data,10.1,10.025,10.813104545454545,0.713104545454545,unrounded_price_minus_current,-0.0750,,flat
older57,intercept,observed_seller_data|12|7|2026-06-11|30,rolling_observed_seller_data|7|30|2026-06-11,12,2026-06-11,2026-07-11,observed_seller_data,10.1,10.08,10.83065072463768,0.73065072463768,unrounded_price_minus_current,-0.0200,,flat
older57,intercept,observed_seller_data|12|7|2026-06-12|30,rolling_observed_seller_data|7|30|2026-06-12,12,2026-06-12,2026-07-12,observed_seller_data,10.1,10.08,10.846341666666666,0.746341666666666,unrounded_price_minus_current,-0.0200,,flat
older57,intercept,observed_seller_data|12|7|2026-06-13|30,rolling_observed_seller_data|7|30|2026-06-13,12,2026-06-13,2026-07-13,observed_seller_data,10.1,10.08,10.858593333333333,0.758593333333333,unrounded_price_minus_current,-0.0200,,flat
older57,intercept,observed_seller_data|12|7|2026-06-14|30,rolling_observed_seller_data|7|30|2026-06-14,12,2026-06-14,2026-07-14,observed_seller_data,10.1,10.08,10.864784615384615,0.764784615384615,unrounded_price_minus_current,-0.0200,,flat
older57,intercept,observed_seller_data|12|7|2026-06-15|30,rolling_observed_seller_data|7|30|2026-06-15,12,2026-06-15,2026-07-15,observed_seller_data,10.1,10.08,10.870517283950617,0.770517283950617,unrounded_price_minus_current,-0.0200,,flat
older57,intercept,observed_seller_data|12|7|2026-06-16|30,rolling_observed_seller_data|7|30|2026-06-16,12,2026-06-16,2026-07-16,observed_seller_data,10.1,10.09,10.876369047619047,0.776369047619047,unrounded_price_minus_current,-0.0100,,flat
older57,intercept,observed_seller_data|12|7|2026-06-17|30,rolling_observed_seller_data|7|30|2026-06-17,12,2026-06-17,2026-07-17,observed_seller_data,10.07,10.1682,10.852750574712644,0.782750574712644,unrounded_price_minus_current,0.0982,,flat
older57,intercept,observed_seller_data|12|7|2026-06-18|30,rolling_observed_seller_data|7|30|2026-06-18,12,2026-06-18,2026-07-18,observed_seller_data,9.9,10.3288,10.686117777777778,0.786117777777778,unrounded_price_minus_current,0.4288,,up
older57,intercept,observed_seller_data|12|7|2026-06-19|30,rolling_observed_seller_data|7|30|2026-06-19,12,2026-06-19,2026-07-19,observed_seller_data,9.9,10.3288,10.685355913978494,0.785355913978494,unrounded_price_minus_current,0.4288,,up
older57,intercept,observed_seller_data|12|7|2026-06-20|30,rolling_observed_seller_data|7|30|2026-06-20,12,2026-06-20,2026-07-20,observed_seller_data,9.9,10.3288,10.683472916666666,0.783472916666666,unrounded_price_minus_current,0.4288,,up
older57,intercept,observed_seller_data|12|7|2026-06-21|30,rolling_observed_seller_data|7|30|2026-06-21,12,2026-06-21,2026-07-21,observed_seller_data,9.9,10.3513,10.681843434343435,0.781843434343435,unrounded_price_minus_current,0.4513,,up
older57,intercept,observed_seller_data|12|7|2026-06-22|30,rolling_observed_seller_data|7|30|2026-06-22,12,2026-06-22,2026-07-22,observed_seller_data,9.9,10.42,10.680051960784315,0.780051960784315,unrounded_price_minus_current,0.5200,,up
older57,intercept,observed_seller_data|12|7|2026-06-23|30,rolling_observed_seller_data|7|30|2026-06-23,12,2026-06-23,2026-07-23,observed_seller_data,9.9,10.435,10.677981904761905,0.777981904761905,unrounded_price_minus_current,0.5350,,up
older57,intercept,observed_seller_data|12|7|2026-06-24|30,rolling_observed_seller_data|7|30|2026-06-24,12,2026-06-24,2026-07-24,observed_seller_data,9.815,10.4667,10.590054629629629,0.775054629629629,unrounded_price_minus_current,0.6517,,up
older57,intercept,observed_seller_data|12|7|2026-06-25|30,rolling_observed_seller_data|7|30|2026-06-25,12,2026-06-25,2026-07-25,observed_seller_data,9.815,10.48,10.585552252252251,0.770552252252251,unrounded_price_minus_current,0.6650,,up
older57,intercept,observed_seller_data|12|7|2026-06-26|30,rolling_observed_seller_data|7|30|2026-06-26,12,2026-06-26,2026-07-26,observed_seller_data,9.7575,10.48,10.523331578947369,0.765831578947369,unrounded_price_minus_current,0.7225,,up
older57,intercept,observed_seller_data|24|7|2026-06-08|30,rolling_observed_seller_data|7|30|2026-06-08,24,2026-06-08,2026-07-08,observed_seller_data,9.06,8.96,9.731691666666666,0.671691666666666,unrounded_price_minus_current,-0.1000,,flat
older57,intercept,observed_seller_data|24|7|2026-06-09|30,rolling_observed_seller_data|7|30|2026-06-09,24,2026-06-09,2026-07-09,observed_seller_data,9.07,8.99,9.763304761904763,0.693304761904763,unrounded_price_minus_current,-0.0800,,flat
older57,intercept,observed_seller_data|24|7|2026-06-10|30,rolling_observed_seller_data|7|30|2026-06-10,24,2026-06-10,2026-07-10,observed_seller_data,9.06,8.99,9.773104545454546,0.713104545454546,unrounded_price_minus_current,-0.0700,,flat
older57,intercept,observed_seller_data|24|7|2026-06-11|30,rolling_observed_seller_data|7|30|2026-06-11,24,2026-06-11,2026-07-11,observed_seller_data,9.08,9.045,9.81065072463768,0.73065072463768,unrounded_price_minus_current,-0.0350,,flat
older57,intercept,observed_seller_data|24|7|2026-06-12|30,rolling_observed_seller_data|7|30|2026-06-12,24,2026-06-12,2026-07-12,observed_seller_data,9.08,8.99,9.826341666666666,0.746341666666666,unrounded_price_minus_current,-0.0900,,flat
older57,intercept,observed_seller_data|24|7|2026-06-13|30,rolling_observed_seller_data|7|30|2026-06-13,24,2026-06-13,2026-07-13,observed_seller_data,9.07,9.1,9.828593333333334,0.758593333333334,unrounded_price_minus_current,0.0300,,flat
older57,intercept,observed_seller_data|24|7|2026-06-14|30,rolling_observed_seller_data|7|30|2026-06-14,24,2026-06-14,2026-07-14,observed_seller_data,9.07,9.1469,9.834784615384615,0.764784615384615,unrounded_price_minus_current,0.0769,,flat
older57,intercept,observed_seller_data|24|7|2026-06-15|30,rolling_observed_seller_data|7|30|2026-06-15,24,2026-06-15,2026-07-15,observed_seller_data,9.05,9.19,9.820517283950618,0.770517283950618,unrounded_price_minus_current,0.1400,,flat
older57,intercept,observed_seller_data|24|7|2026-06-16|30,rolling_observed_seller_data|7|30|2026-06-16,24,2026-06-16,2026-07-16,observed_seller_data,9.05,9.39,9.826369047619048,0.776369047619048,unrounded_price_minus_current,0.3400,,up
older57,intercept,observed_seller_data|24|7|2026-06-17|30,rolling_observed_seller_data|7|30|2026-06-17,24,2026-06-17,2026-07-17,observed_seller_data,9.015,9.39,9.797750574712644,0.782750574712644,unrounded_price_minus_current,0.3750,,up
older57,intercept,observed_seller_data|24|7|2026-06-18|30,rolling_observed_seller_data|7|30|2026-06-18,24,2026-06-18,2026-07-18,observed_seller_data,8.99,9.39,9.776117777777777,0.786117777777777,unrounded_price_minus_current,0.4000,,up
older57,intercept,observed_seller_data|24|7|2026-06-19|30,rolling_observed_seller_data|7|30|2026-06-19,24,2026-06-19,2026-07-19,observed_seller_data,8.99,9.39,9.775355913978494,0.785355913978494,unrounded_price_minus_current,0.4000,,up
older57,intercept,observed_seller_data|24|7|2026-06-20|30,rolling_observed_seller_data|7|30|2026-06-20,24,2026-06-20,2026-07-20,observed_seller_data,8.99,9.39,9.773472916666666,0.783472916666666,unrounded_price_minus_current,0.4000,,up
older57,intercept,observed_seller_data|24|7|2026-06-21|30,rolling_observed_seller_data|7|30|2026-06-21,24,2026-06-21,2026-07-21,observed_seller_data,8.99,9.4,9.771843434343435,0.781843434343435,unrounded_price_minus_current,0.4100,,up
older57,intercept,observed_seller_data|24|7|2026-06-22|30,rolling_observed_seller_data|7|30|2026-06-22,24,2026-06-22,2026-07-22,observed_seller_data,8.99,9.46,9.770051960784315,0.780051960784315,unrounded_price_minus_current,0.4700,,up
older57,intercept,observed_seller_data|24|7|2026-06-23|30,rolling_observed_seller_data|7|30|2026-06-23,24,2026-06-23,2026-07-23,observed_seller_data,8.985,9.4919,9.762981904761904,0.777981904761904,unrounded_price_minus_current,0.5069,,up
older57,intercept,observed_seller_data|24|7|2026-06-24|30,rolling_observed_seller_data|7|30|2026-06-24,24,2026-06-24,2026-07-24,observed_seller_data,8.9559,9.56,9.730954629629629,0.775054629629629,unrounded_price_minus_current,0.6041,,up
older57,intercept,observed_seller_data|24|7|2026-06-25|30,rolling_observed_seller_data|7|30|2026-06-25,24,2026-06-25,2026-07-25,observed_seller_data,8.9559,9.59,9.726452252252251,0.770552252252251,unrounded_price_minus_current,0.6341,,up
older57,intercept,observed_seller_data|24|7|2026-06-26|30,rolling_observed_seller_data|7|30|2026-06-26,24,2026-06-26,2026-07-26,observed_seller_data,8.9559,9.59,9.721731578947368,0.765831578947368,unrounded_price_minus_current,0.6341,,up
older57,intercept,observed_seller_data|6|7|2026-06-08|30,rolling_observed_seller_data|7|30|2026-06-08,6,2026-06-08,2026-07-08,observed_seller_data,10.5,10.6844,11.171691666666666,0.671691666666666,unrounded_price_minus_current,0.1844,,up
older57,intercept,observed_seller_data|6|7|2026-06-09|30,rolling_observed_seller_data|7|30|2026-06-09,6,2026-06-09,2026-07-09,observed_seller_data,10.5,10.79,11.193304761904763,0.693304761904763,unrounded_price_minus_current,0.2900,,up
older57,intercept,observed_seller_data|6|7|2026-06-10|30,rolling_observed_seller_data|7|30|2026-06-10,6,2026-06-10,2026-07-10,observed_seller_data,10.545,11.05,11.258104545454545,0.713104545454545,unrounded_price_minus_current,0.5050,,up
older57,intercept,observed_seller_data|6|7|2026-06-11|30,rolling_observed_seller_data|7|30|2026-06-11,6,2026-06-11,2026-07-11,observed_seller_data,10.545,11.2,11.27565072463768,0.73065072463768,unrounded_price_minus_current,0.6550,,up
older57,intercept,observed_seller_data|6|7|2026-06-12|30,rolling_observed_seller_data|7|30|2026-06-12,6,2026-06-12,2026-07-12,observed_seller_data,10.5638,11.2,11.310141666666667,0.746341666666667,unrounded_price_minus_current,0.6362,,up
older57,intercept,observed_seller_data|6|7|2026-06-13|30,rolling_observed_seller_data|7|30|2026-06-13,6,2026-06-13,2026-07-13,observed_seller_data,10.5638,11.2,11.322393333333334,0.758593333333334,unrounded_price_minus_current,0.6362,,up
older57,intercept,observed_seller_data|6|7|2026-06-14|30,rolling_observed_seller_data|7|30|2026-06-14,6,2026-06-14,2026-07-14,observed_seller_data,10.5638,11.2,11.328584615384615,0.764784615384615,unrounded_price_minus_current,0.6362,,up
older57,intercept,observed_seller_data|6|7|2026-06-15|30,rolling_observed_seller_data|7|30|2026-06-15,6,2026-06-15,2026-07-15,observed_seller_data,10.6482,11.1,11.418717283950617,0.770517283950617,unrounded_price_minus_current,0.4518,,up
older57,intercept,observed_seller_data|6|7|2026-06-16|30,rolling_observed_seller_data|7|30|2026-06-16,6,2026-06-16,2026-07-16,observed_seller_data,10.7294,11.2,11.505769047619047,0.776369047619047,unrounded_price_minus_current,0.4706,,up
older57,intercept,observed_seller_data|6|7|2026-06-17|30,rolling_observed_seller_data|7|30|2026-06-17,6,2026-06-17,2026-07-17,observed_seller_data,10.6688,11.42,11.451550574712643,0.782750574712643,unrounded_price_minus_current,0.7512,,up
older57,intercept,observed_seller_data|6|7|2026-06-18|30,rolling_observed_seller_data|7|30|2026-06-18,6,2026-06-18,2026-07-18,observed_seller_data,10.5,11.42,11.286117777777777,0.786117777777777,unrounded_price_minus_current,0.9200,,up
older57,intercept,observed_seller_data|6|7|2026-06-19|30,rolling_observed_seller_data|7|30|2026-06-19,6,2026-06-19,2026-07-19,observed_seller_data,10.49,11.42,11.275355913978494,0.785355913978494,unrounded_price_minus_current,0.9300,,up
older57,intercept,observed_seller_data|6|7|2026-06-20|30,rolling_observed_seller_data|7|30|2026-06-20,6,2026-06-20,2026-07-20,observed_seller_data,10.49,11.42,11.273472916666666,0.783472916666666,unrounded_price_minus_current,0.9300,,up
older57,intercept,observed_seller_data|6|7|2026-06-21|30,rolling_observed_seller_data|7|30|2026-06-21,6,2026-06-21,2026-07-21,observed_seller_data,10.49,11.575,11.271843434343435,0.781843434343435,unrounded_price_minus_current,1.0850,,up
older57,intercept,observed_seller_data|6|7|2026-06-22|30,rolling_observed_seller_data|7|30|2026-06-22,6,2026-06-22,2026-07-22,observed_seller_data,10.49,11.6042,11.270051960784315,0.780051960784315,unrounded_price_minus_current,1.1142,,up
older57,intercept,observed_seller_data|6|7|2026-06-23|30,rolling_observed_seller_data|7|30|2026-06-23,6,2026-06-23,2026-07-23,observed_seller_data,10.39,11.6488,11.167981904761906,0.777981904761906,unrounded_price_minus_current,1.2588,,up
older57,intercept,observed_seller_data|6|7|2026-06-24|30,rolling_observed_seller_data|7|30|2026-06-24,6,2026-06-24,2026-07-24,observed_seller_data,10.39,11.6488,11.16505462962963,0.77505462962963,unrounded_price_minus_current,1.2588,,up
older57,intercept,observed_seller_data|6|7|2026-06-25|30,rolling_observed_seller_data|7|30|2026-06-25,6,2026-06-25,2026-07-25,observed_seller_data,10.39,11.8096,11.160552252252252,0.770552252252252,unrounded_price_minus_current,1.4196,,up
older57,intercept,observed_seller_data|6|7|2026-06-26|30,rolling_observed_seller_data|7|30|2026-06-26,6,2026-06-26,2026-07-26,observed_seller_data,10.39,11.8096,11.15583157894737,0.76583157894737,unrounded_price_minus_current,1.4196,,up
older57,retail,observed_seller_data|12|7|2026-06-08|30,rolling_observed_seller_data|7|30|2026-06-08,12,2026-06-08,2026-07-08,observed_seller_data,10.09,9.815,11.067277668708986,0.977277668708986,unrounded_price_minus_current,-0.2750,,down
older57,retail,observed_seller_data|12|7|2026-06-09|30,rolling_observed_seller_data|7|30|2026-06-09,12,2026-06-09,2026-07-09,observed_seller_data,10.09,9.935,11.085705353575223,0.995705353575223,unrounded_price_minus_current,-0.1550,,down
older57,retail,observed_seller_data|12|7|2026-06-10|30,rolling_observed_seller_data|7|30|2026-06-10,12,2026-06-10,2026-07-10,observed_seller_data,10.1,10.025,10.973514800753655,0.873514800753655,unrounded_price_minus_current,-0.0750,,flat
older57,retail,observed_seller_data|12|7|2026-06-11|30,rolling_observed_seller_data|7|30|2026-06-11,12,2026-06-11,2026-07-11,observed_seller_data,10.1,10.08,10.946917088948052,0.846917088948052,unrounded_price_minus_current,-0.0200,,flat
older57,retail,observed_seller_data|12|7|2026-06-12|30,rolling_observed_seller_data|7|30|2026-06-12,12,2026-06-12,2026-07-12,observed_seller_data,10.1,10.08,10.783120901860405,0.683120901860405,unrounded_price_minus_current,-0.0200,,flat
older57,retail,observed_seller_data|12|7|2026-06-13|30,rolling_observed_seller_data|7|30|2026-06-13,12,2026-06-13,2026-07-13,observed_seller_data,10.1,10.08,10.789926058781207,0.689926058781207,unrounded_price_minus_current,-0.0200,,flat
older57,retail,observed_seller_data|12|7|2026-06-14|30,rolling_observed_seller_data|7|30|2026-06-14,12,2026-06-14,2026-07-14,observed_seller_data,10.1,10.08,10.787333622977402,0.687333622977402,unrounded_price_minus_current,-0.0200,,flat
older57,retail,observed_seller_data|12|7|2026-06-15|30,rolling_observed_seller_data|7|30|2026-06-15,12,2026-06-15,2026-07-15,observed_seller_data,10.1,10.08,10.785492389096632,0.685492389096632,unrounded_price_minus_current,-0.0200,,flat
older57,retail,observed_seller_data|12|7|2026-06-16|30,rolling_observed_seller_data|7|30|2026-06-16,12,2026-06-16,2026-07-16,observed_seller_data,10.1,10.09,10.783559896544164,0.683559896544164,unrounded_price_minus_current,-0.0100,,flat
older57,retail,observed_seller_data|12|7|2026-06-17|30,rolling_observed_seller_data|7|30|2026-06-17,12,2026-06-17,2026-07-17,observed_seller_data,10.07,10.1682,10.695403393896836,0.625403393896836,unrounded_price_minus_current,0.0982,,flat
older57,retail,observed_seller_data|12|7|2026-06-18|30,rolling_observed_seller_data|7|30|2026-06-18,12,2026-06-18,2026-07-18,observed_seller_data,9.9,10.3288,10.28326231722855,0.38326231722855,unrounded_price_minus_current,0.4288,,up
older57,retail,observed_seller_data|12|7|2026-06-19|30,rolling_observed_seller_data|7|30|2026-06-19,12,2026-06-19,2026-07-19,observed_seller_data,9.9,10.3288,10.280882756681017,0.380882756681017,unrounded_price_minus_current,0.4288,,up
older57,retail,observed_seller_data|12|7|2026-06-20|30,rolling_observed_seller_data|7|30|2026-06-20,12,2026-06-20,2026-07-20,observed_seller_data,9.9,10.3288,10.273531197196478,0.373531197196478,unrounded_price_minus_current,0.4288,,up
older57,retail,observed_seller_data|12|7|2026-06-21|30,rolling_observed_seller_data|7|30|2026-06-21,12,2026-06-21,2026-07-21,observed_seller_data,9.9,10.3513,10.276867146690027,0.376867146690027,unrounded_price_minus_current,0.4513,,up
older57,retail,observed_seller_data|12|7|2026-06-22|30,rolling_observed_seller_data|7|30|2026-06-22,12,2026-06-22,2026-07-22,observed_seller_data,9.9,10.42,10.276667659793567,0.376667659793567,unrounded_price_minus_current,0.5200,,up
older57,retail,observed_seller_data|12|7|2026-06-23|30,rolling_observed_seller_data|7|30|2026-06-23,12,2026-06-23,2026-07-23,observed_seller_data,9.9,10.435,10.273219623001715,0.373219623001715,unrounded_price_minus_current,0.5350,,up
older57,retail,observed_seller_data|12|7|2026-06-24|30,rolling_observed_seller_data|7|30|2026-06-24,12,2026-06-24,2026-07-24,observed_seller_data,9.815,10.4667,10.107916166594485,0.292916166594485,unrounded_price_minus_current,0.6517,,up
